"SubjectID" "Activity" "AVG-tBodyAcc-mean()-X" "AVG-tBodyAcc-mean()-Y" "AVG-tBodyAcc-mean()-Z" "AVG-tBodyAcc-std()-X" "AVG-tBodyAcc-std()-Y" "AVG-tBodyAcc-std()-Z" "AVG-tGravityAcc-mean()-X" "AVG-tGravityAcc-mean()-Y" "AVG-tGravityAcc-mean()-Z" "AVG-tGravityAcc-std()-X" "AVG-tGravityAcc-std()-Y" "AVG-tGravityAcc-std()-Z" "AVG-tBodyAccJerk-mean()-X" "AVG-tBodyAccJerk-mean()-Y" "AVG-tBodyAccJerk-mean()-Z" "AVG-tBodyAccJerk-std()-X" "AVG-tBodyAccJerk-std()-Y" "AVG-tBodyAccJerk-std()-Z" "AVG-tBodyGyro-mean()-X" "AVG-tBodyGyro-mean()-Y" "AVG-tBodyGyro-mean()-Z" "AVG-tBodyGyro-std()-X" "AVG-tBodyGyro-std()-Y" "AVG-tBodyGyro-std()-Z" "AVG-tBodyGyroJerk-mean()-X" "AVG-tBodyGyroJerk-mean()-Y" "AVG-tBodyGyroJerk-mean()-Z" "AVG-tBodyGyroJerk-std()-X" "AVG-tBodyGyroJerk-std()-Y" "AVG-tBodyGyroJerk-std()-Z" "AVG-tBodyAccMag-mean()" "AVG-tBodyAccMag-std()" "AVG-tGravityAccMag-mean()" "AVG-tGravityAccMag-std()" "AVG-tBodyAccJerkMag-mean()" "AVG-tBodyAccJerkMag-std()" "AVG-tBodyGyroMag-mean()" "AVG-tBodyGyroMag-std()" "AVG-tBodyGyroJerkMag-mean()" "AVG-tBodyGyroJerkMag-std()" "AVG-fBodyAcc-mean()-X" "AVG-fBodyAcc-mean()-Y" "AVG-fBodyAcc-mean()-Z" "AVG-fBodyAcc-std()-X" "AVG-fBodyAcc-std()-Y" "AVG-fBodyAcc-std()-Z" "AVG-fBodyAcc-meanFreq()-X" "AVG-fBodyAcc-meanFreq()-Y" "AVG-fBodyAcc-meanFreq()-Z" "AVG-fBodyAccJerk-mean()-X" "AVG-fBodyAccJerk-mean()-Y" "AVG-fBodyAccJerk-mean()-Z" "AVG-fBodyAccJerk-std()-X" "AVG-fBodyAccJerk-std()-Y" "AVG-fBodyAccJerk-std()-Z" "AVG-fBodyAccJerk-meanFreq()-X" "AVG-fBodyAccJerk-meanFreq()-Y" "AVG-fBodyAccJerk-meanFreq()-Z" "AVG-fBodyGyro-mean()-X" "AVG-fBodyGyro-mean()-Y" "AVG-fBodyGyro-mean()-Z" "AVG-fBodyGyro-std()-X" "AVG-fBodyGyro-std()-Y" "AVG-fBodyGyro-std()-Z" "AVG-fBodyGyro-meanFreq()-X" "AVG-fBodyGyro-meanFreq()-Y" "AVG-fBodyGyro-meanFreq()-Z" "AVG-fBodyAccMag-mean()" "AVG-fBodyAccMag-std()" "AVG-fBodyAccMag-meanFreq()" "AVG-fBodyBodyAccJerkMag-mean()" "AVG-fBodyBodyAccJerkMag-std()" "AVG-fBodyBodyAccJerkMag-meanFreq()" "AVG-fBodyBodyGyroMag-mean()" "AVG-fBodyBodyGyroMag-std()" "AVG-fBodyBodyGyroMag-meanFreq()" "AVG-fBodyBodyGyroJerkMag-mean()" "AVG-fBodyBodyGyroJerkMag-std()" "AVG-fBodyBodyGyroJerkMag-meanFreq()" "AVG-angle(tBodyAccMean,gravity)" "AVG-angle(tBodyAccJerkMean),gravityMean)" "AVG-angle(tBodyGyroMean,gravityMean)" "AVG-angle(tBodyGyroJerkMean,gravityMean)" "AVG-angle(X,gravityMean)" "AVG-angle(Y,gravityMean)" "AVG-angle(Z,gravityMean)"
"83" 14 "WALKING_DOWNSTAIRS" -0.0409652099333333 -0.00181128797333333 -0.0468393651555556 -0.0159133027866667 -0.00172493935555556 0.0121753628444444 -0.0332644036115556 -0.0463552526533333 0.00545239584444444 0.0189482023786667 -0.0272862328733333 0.00992555484444444 0.0189700334 0.000692173446888892 -0.0549632664088889 -0.00594982431111111 -0.04409183308 -0.0165932171666667 -0.0330609667088889 -0.0274355885555556 -0.0219977129555556 -0.00512631432666667 -0.0154551207422222 -0.00371990922155555 -0.0337843141177778 -0.0560805168795556 0.0323440646022222 0.0217030647244444 -0.0710717918488889 -0.0604062125355556 -0.0128653649684444 -0.0443583332422222 0.0133213197222222 -0.0115196378888889 -0.0011699159 0.0534172726444444 -0.0664819518911111 0.00275969133111111 -0.0234178097777778 0.0267673566644444 -0.0363260406888889 -0.0156003003244444 -0.00155462285555556 -0.0399992087444444 0.0254328169666667 -0.0147918621977778 0.0285068985511111 0.00709680131022222 -0.000248632875555558 -0.0275198035466667 0.00739572058022222 -0.0403916549111111 -0.0319319822733333 -0.0236162379666667 -0.0486808969333333 -0.0185119206666667 -0.0192667512177778 -0.069003618 0.0153741337175556 0.0321167276222222 0.0347525204822222 0.0352835311977778 -0.0869437156388889 -0.0303621757333333 -0.0250179882577778 -0.0217692574288889 -0.000680388702222219 -0.0343457712666667 -0.0681721401111111 0.0114509599577778 -0.03173678822 -0.0118036111333333 0.00392900704444444 0.00185934093333333 -0.0398261092888889 -0.00922601595555556 0.0093239512 -0.0291804862 0.0240054959755556 -0.0182109621797778 -0.0619479131333333 -0.0534408706666667 -0.00068867123333333 -0.0313063488888889 -0.0181993193377778 0.00753319757777778
"84" 14 "WALKING_UPSTAIRS" -0.11263609952037 -0.152515377222222 -0.0834501162592593 -0.130047410011111 -0.0499167896851852 -0.107490626016667 -0.103114227392593 -0.126430530740741 -0.0673973596666667 -0.157908458203704 -0.0875897187444444 -0.0853455041925926 -0.166088588425926 -0.122724781248148 -0.12684820387963 -0.139503122022222 -0.185028073925926 -0.149945957725926 -0.158821367777778 -0.191127832240741 -0.187737925648148 -0.134856804466667 -0.114811387481481 -0.146416329796296 -0.0868894565 -0.129734880648148 -0.162516475611111 -0.1224209025 -0.136053611307407 -0.113379423632963 -0.142400779703704 -0.136921709042593 -0.117234961590741 -0.169055510481481 -0.136334526656481 -0.182272285798148 -0.160989028577778 -0.148794669240741 -0.209606573614815 -0.168160308198148 -0.118035798981481 -0.12007856815 -0.11627311387037 -0.125720134685185 -0.1522125935 -0.0971168223296296 -0.107451068407407 -0.0924097260111111 -0.0958818469962963 -0.0935016276111111 -0.111002214159259 -0.11304311815 -0.152403297884074 -0.107793058385185 -0.0950845780555555 -0.0993502288333333 -0.145834309248148 -0.094121108 -0.140802738822222 -0.118825095722222 -0.176470196090741 -0.189333265092593 -0.114658438074074 -0.123767208333333 -0.143225346792593 -0.159626032453704 -0.18783176887963 -0.121079653925926 -0.145397635481481 -0.121748046814815 -0.162073132611111 -0.095193390337037 -0.129959890800185 -0.147860478166667 -0.155977978585185 -0.148454107592593 -0.139551111 -0.102840205759259 -0.101823395448148 -0.0838660983888889 -0.125643565648148 -0.132737301981481 -0.0924548599814815 -0.070184415462963 -0.15193509887037 -0.157349821537037
"85" 15 "LAYING" -0.562714156988056 -0.579451318869444 -0.534695835752639 -0.577976876013889 -0.592131321140278 -0.561154092152778 -0.594412391166667 -0.573684831125 -0.580545859180556 -0.574743902805556 -0.569483820540278 -0.561783755965833 -0.583860276916667 -0.587817393175278 -0.569471485555556 -0.555142633088889 -0.558280338234722 -0.572078082085556 -0.554846048285139 -0.560950402097222 -0.5383231493375 -0.569766338593056 -0.576380297469444 -0.518222135144444 -0.563860474658333 -0.535373876455556 -0.534262346138889 -0.527352170208333 -0.524403925034722 -0.516478508123611 -0.5422232359375 -0.592362426105556 -0.565928175136111 -0.543774187819444 -0.541278846783333 -0.557806175731944 -0.5153168706125 -0.578696621723611 -0.528815604780556 -0.556668391563889 -0.527100802384722 -0.544364062529167 -0.548959583238889 -0.583655243986111 -0.543277119652778 -0.518690158744444 -0.584550703005694 -0.557370793213889 -0.588480528771806 -0.571712026952778 -0.551338733731944 -0.584544048711111 -0.574069239783333 -0.535436399983333 -0.597104115202778 -0.570656355022222 -0.572952988044445 -0.596554367072222 -0.5710390225 -0.564496412958333 -0.580074541769444 -0.54672457225 -0.580885197434722 -0.531111042983333 -0.579320792477778 -0.576698724103472 -0.585998340018056 -0.577803523611111 -0.574462976666667 -0.583890731936111 -0.574910400415278 -0.598063922469444 -0.5470507845 -0.567781713531944 -0.546613063315278 -0.549058943354167 -0.554554199032778 -0.550017204815278 -0.581700392376389 -0.568943786386111 -0.586196466058333 -0.575501086025 -0.600476749351389 -0.572901623070833 -0.543747550155556 -0.566891020609444
"86" 15 "SITTING" -0.605905416186441 -0.585071559670898 -0.596541682915254 -0.578458443972881 -0.607710703886441 -0.58388579120339 -0.561008197647458 -0.54031472979661 -0.525736109436441 -0.53983725479661 -0.542004398062712 -0.556837472067797 -0.568425598028814 -0.549166389288136 -0.541297212122034 -0.535371920576271 -0.564852346855932 -0.582760272548373 -0.558220989830508 -0.551904261842034 -0.574391083794915 -0.585876314825424 -0.558396821444068 -0.549051143659322 -0.56275924069661 -0.585593587669492 -0.59014327426 -0.602967675688136 -0.577981902484746 -0.586306448033898 -0.556047077715254 -0.536954292272881 -0.550692729525424 -0.551743149711864 -0.577818921794915 -0.543789125618644 -0.530812643084746 -0.548104830260508 -0.548191988769491 -0.559118154888136 -0.570439258230508 -0.544677942713559 -0.611072032567797 -0.595232689561017 -0.560954480852542 -0.565825957423729 -0.600742369220339 -0.57964299411017 -0.56091640310617 -0.587326788637288 -0.578366567354237 -0.604574035727119 -0.589191718277966 -0.588906788576271 -0.537773674683051 -0.581098317186441 -0.593917615572881 -0.60317159240678 -0.523642335584746 -0.505315182288136 -0.500162722152542 -0.496171512033898 -0.583447817305085 -0.590547952627119 -0.575740309405085 -0.551079191915254 -0.571876386366102 -0.551007056033898 -0.520871250881356 -0.515254333508475 -0.505946963293559 -0.514874702325424 -0.521731861784068 -0.506950668220339 -0.512987993988136 -0.527901777194915 -0.511523801728814 -0.528340983711017 -0.610950322086441 -0.61228099449322 -0.582503665383051 -0.560333456008475 -0.586657323711864 -0.577532643745763 -0.498243110559322 -0.508105460842373
"87" 15 "STANDING" -0.561513228609434 -0.570017121169811 -0.523665948239623 -0.572798293379245 -0.531287400588868 -0.543106349701887 -0.506700650490566 -0.563787736939623 -0.568373346811321 -0.551328661028302 -0.535822512150943 -0.552940215828302 -0.551549480688679 -0.561086034194208 -0.564615117075472 -0.621131912507547 -0.566457159197736 -0.55990152964717 -0.576918737564151 -0.645939943773585 -0.628119059924528 -0.568859048813208 -0.611346286384906 -0.616215701732076 -0.623229499226415 -0.54346690009434 -0.589657719486792 -0.563054195096226 -0.604155429433962 -0.581403628988679 -0.589432651433962 -0.551533831773585 -0.579344717422641 -0.599825624439623 -0.563808323596226 -0.62820161009434 -0.58674206854717 -0.604009671228302 -0.604141225415094 -0.597347644624528 -0.628695531996226 -0.572019226090566 -0.583095612892453 -0.583330976860377 -0.601574600301887 -0.574851195773585 -0.492278709358491 -0.509297228849057 -0.51934507154717 -0.468878570424528 -0.516011930511321 -0.515982452021698 -0.543730136150943 -0.562372174056604 -0.599847656962264 -0.584780835050943 -0.537391106 -0.550011751843396 -0.563579343933962 -0.572915269275472 -0.567986325383019 -0.5982512354 -0.569356254303774 -0.565918913301887 -0.549402635530189 -0.559638747673585 -0.571423952449057 -0.573429959693396 -0.561769931130755 -0.602785534164151 -0.55692274315283 -0.581346959169811 -0.598399344303774 -0.57054243484717 -0.569917541820755 -0.568871217942076 -0.563557365716981 -0.556062450773585 -0.513258070081132 -0.54309871595283 -0.532353207643396 -0.500957431928302 -0.552197322001887 -0.548436443633962 -0.600108477620943 -0.578104943824528
"88" 15 "WALKING" -0.296464182692593 -0.301812286342593 -0.272960045166667 -0.321533218491667 -0.282478377659259 -0.296692743677778 -0.32051500025 -0.266680136203704 -0.295537736446296 -0.272741456664815 -0.221571833994444 -0.244233949333333 -0.220405720833333 -0.263438334396296 -0.266719340842593 -0.256751940111111 -0.275047897759259 -0.250291431701481 -0.194805829063407 -0.175449613631481 -0.221795210892593 -0.170443435998148 -0.220960238166111 -0.234302432159444 -0.235985939611111 -0.259821463398148 -0.277070961333333 -0.247335213296296 -0.274136070855556 -0.265228205222222 -0.273745562138889 -0.288657381016667 -0.259973434053704 -0.273011248092606 -0.282330683807407 -0.271133723802778 -0.288445916251852 -0.248253417127778 -0.219906317096296 -0.236435143383148 -0.257271982742593 -0.262340100625926 -0.231653336432963 -0.239822112882056 -0.23487878225463 -0.246632361666667 -0.294093344590556 -0.260972425573704 -0.312191713425926 -0.286772577188889 -0.266532619481481 -0.274213496685185 -0.223655164772222 -0.260718876701852 -0.269005727172222 -0.247420743981481 -0.25060820550537 -0.270111310462963 -0.3336459175 -0.288862273437037 -0.248809688418519 -0.245552151955556 -0.255549997808148 -0.279843730868519 -0.282106050111111 -0.285973031266667 -0.293714819333333 -0.268990150018519 -0.267391728609259 -0.24998952657037 -0.265019414498333 -0.222724387509259 -0.281296497286296 -0.255688137690741 -0.251393394574074 -0.291427683324444 -0.240162719814815 -0.255696644781481 -0.298202970481481 -0.270288375851852 -0.280322585111111 -0.282582568988889 -0.264485039833333 -0.231843602380926 -0.266970785938889 -0.295170517814815
"89" 15 "WALKING_DOWNSTAIRS" -0.0199538258238095 -0.0680816669333333 -0.0171790746428571 -0.040341793352381 -0.0895934194014286 -0.079874381547619 -0.122767759261905 -0.14973160575 -0.140019429714286 -0.13563218655 -0.0681340838047619 -0.0557627302380952 -0.048779339852381 -0.116839015801667 -0.0297788604307143 -0.0732122743214286 -0.0862636686428571 -0.0819357885071429 -0.0577077708738095 -0.0754924620238095 -0.073579870102381 -0.0291551083578571 -0.0112059887785714 -0.102297289085714 -0.113902851280952 -0.110898893542857 -0.0727962424357143 -0.108108571071429 -0.0771719019047619 -0.0921431824711905 -0.0897901155 -0.116673373714286 -0.118735997642857 -0.0559684163571429 -0.0435167498809524 -0.0763822430047619 -0.0711298453785714 -0.091723927747619 -0.0426038043095238 -0.049302907397619 -0.0776087726666667 -0.0407691841666667 -0.114268166428571 -0.0681252366666667 -0.111117916928571 -0.0343934939 -0.117943502759524 -0.0902234453095238 -0.10875414615 -0.146168755547619 -0.102235276702381 -0.125041637161905 -0.158068861109762 -0.188500161269048 -0.140455618857143 -0.13179697697619 -0.144371456 -0.183861279216667 -0.170238878242857 -0.137931202738095 -0.128209824992857 -0.11698291362381 -0.179187147638095 -0.133334082047619 -0.166979727309524 -0.164465805628571 -0.218220572761905 -0.215630060547619 -0.163996625811905 -0.123645763878571 -0.171738736301667 -0.154957799997619 -0.113737258842857 -0.15011677 -0.175031394 -0.205540574857143 -0.202279630845238 -0.198684855679762 -0.138956322452381 -0.14472039612619 -0.130630533928571 -0.176769762666667 -0.144427089590476 -0.164518094883333 -0.166595503595238 -0.180604473188095
"90" 15 "WALKING_UPSTAIRS" -0.30753415380625 -0.336698154640417 -0.2614474124375 -0.23720704053125 -0.2487890089625 -0.243570004647917 -0.290489313125 -0.2845894847125 -0.236750738247917 -0.3057573934375 -0.307274346645833 -0.29447156903125 -0.269136395645833 -0.276366491854167 -0.2702321018125 -0.269912468395833 -0.330529896104167 -0.246470579729167 -0.299414632675 -0.262075954641667 -0.254856350979167 -0.279248360733333 -0.293433574033333 -0.312329423502083 -0.309756787052083 -0.338627692770833 -0.285800827785208 -0.320419451520833 -0.261634759070833 -0.269488055666667 -0.281339222416667 -0.310931868770833 -0.3495395053875 -0.273732667625 -0.2808785903375 -0.27386909325 -0.306483253760417 -0.3299241845625 -0.257941543529167 -0.286109065041667 -0.259921498166667 -0.284141621083333 -0.270991634675 -0.27668636305 -0.262298976270833 -0.255825865267917 -0.288318564666667 -0.258949690004167 -0.2923940743875 -0.2658452738125 -0.2319809130625 -0.298232961620833 -0.236862651197917 -0.219998794754167 -0.273808316345833 -0.209489537220833 -0.223513804794583 -0.264411437645833 -0.213740683391667 -0.216614853455 -0.2834832167 -0.234544912427083 -0.2350634741375 -0.252794773708333 -0.2875684072325 -0.289923774187708 -0.240282903636875 -0.3072953936875 -0.201641113466667 -0.263417076435417 -0.288053979916667 -0.253726003145833 -0.3026178895 -0.31418882350625 -0.23758858331875 -0.268736115833333 -0.2347962435375 -0.2127835532 -0.1820490764 -0.251431617291667 -0.2380336177375 -0.240182055208333 -0.250865120325 -0.283972052333333 -0.270724428452083 -0.2294791036875
"91" 16 "LAYING" -0.545099987857143 -0.556065913295714 -0.567547511828429 -0.546752686667143 -0.545105310485714 -0.542588549915714 -0.541421651392857 -0.555428438445714 -0.533750326181429 -0.539814535157143 -0.558830975721429 -0.558194185266714 -0.591265987562857 -0.56436539461 -0.559485283661429 -0.564322111134286 -0.585219458982857 -0.587132699014286 -0.564445586867143 -0.585829942192571 -0.604670799242857 -0.57410699521 -0.560275040241429 -0.581054062035714 -0.567720622554286 -0.611900391128571 -0.549045779028571 -0.58778934858 -0.593902907774143 -0.542888607591429 -0.537596625737143 -0.572565786745857 -0.595150026285714 -0.574630359042857 -0.560415826538429 -0.552786170314286 -0.590803396424286 -0.585003033814286 -0.566781492174286 -0.595993110629857 -0.583799872697143 -0.586245188687 -0.608503836028571 -0.599154590522857 -0.589027624242857 -0.598864122812857 -0.549881550071429 -0.567624305728571 -0.582813830492857 -0.557894127028571 -0.552757611997 -0.523557303714286 -0.566662214548571 -0.561555233878571 -0.594014037001429 -0.582640203327143 -0.598406209557143 -0.580003407028571 -0.586559146688571 -0.576420887985714 -0.623652668695714 -0.595605983938571 -0.602185558466286 -0.607551668542857 -0.592530979025714 -0.623029404575714 -0.625358258895714 -0.64158766979 -0.631714007017143 -0.609341615104286 -0.579967323664857 -0.620947514882857 -0.575240924454286 -0.594406742924286 -0.559454085881429 -0.561526214882857 -0.586571379611429 -0.555639246625 -0.542200171245714 -0.532734001138571 -0.570492134517143 -0.549786663911429 -0.55915784184 -0.575864413857143 -0.595799503227214 -0.54836995867
"92" 16 "SITTING" -0.569928739934783 -0.567349770547826 -0.585499302330435 -0.576361719347826 -0.577432941273913 -0.568597857362319 -0.569186045424638 -0.564163666826667 -0.563480131207246 -0.577879164472464 -0.581162212924638 -0.582980517765217 -0.564388666605797 -0.559841977561594 -0.556689055026087 -0.575104935762319 -0.556781041234348 -0.551088100655362 -0.57110326363913 -0.551233686534928 -0.583071083918841 -0.574764737571015 -0.582162444423188 -0.550284395493623 -0.566121734681159 -0.562157554173913 -0.561337206130435 -0.558313852983623 -0.557324888726087 -0.533523715428985 -0.528393936365217 -0.530656164144928 -0.547562465709855 -0.562381060368116 -0.530222835734928 -0.538568493308696 -0.544893215542029 -0.56091623717971 -0.545702967424638 -0.535394136737681 -0.566727407027536 -0.544204064855072 -0.555307781284058 -0.55157669591913 -0.536617418007246 -0.551883906242029 -0.58356328754058 -0.575951876943913 -0.592464520637681 -0.602566999203623 -0.601856354542029 -0.586474540637681 -0.536624535081159 -0.555257100362319 -0.570309409834783 -0.539831464304348 -0.550169780376812 -0.548333177188406 -0.514898804507246 -0.513871979207246 -0.547348091869565 -0.537948461463768 -0.512707607792464 -0.543277019810145 -0.533605861115942 -0.521689831988406 -0.534236997618841 -0.510313269478261 -0.523662116118841 -0.513148487855072 -0.542246649278406 -0.52548454054058 -0.541229342304348 -0.516783056430435 -0.548394541628985 -0.545576306971014 -0.543943265913043 -0.540236985591304 -0.619347871872464 -0.573724792289855 -0.583605371782609 -0.596169483623188 -0.582933723311594 -0.580551837098551 -0.523267280846377 -0.519659453971015
"93" 16 "STANDING" -0.602069098423077 -0.598618221435897 -0.562440190329487 -0.563490308616795 -0.584176401292308 -0.590871817510256 -0.56802895404359 -0.579278188853846 -0.579890007157692 -0.580482641191026 -0.577530724116667 -0.550634249842308 -0.538242870217949 -0.612183729755128 -0.578773386220513 -0.566638323291026 -0.552035494360256 -0.568193904348718 -0.554509293961538 -0.582550761561539 -0.558893237784615 -0.562179592597436 -0.562151699074359 -0.580901553358974 -0.579351151257692 -0.572797883666667 -0.559202843779487 -0.53344064973718 -0.609174038548718 -0.593372966205128 -0.594624233784359 -0.62195333425641 -0.611249307051282 -0.626522451829487 -0.619938039434615 -0.597043948616667 -0.595761158398718 -0.567212131691026 -0.598041420192308 -0.560145634273718 -0.563314207271795 -0.550927784032564 -0.522422224505128 -0.540451141170513 -0.562476193794103 -0.565353270998718 -0.546697446242308 -0.550844988676282 -0.597990975165385 -0.552314061488462 -0.537201650142564 -0.565305551730769 -0.587136533641026 -0.566080847766667 -0.549869115235128 -0.552088778976923 -0.526657713878205 -0.537228412738462 -0.574502923730769 -0.573251967230769 -0.556881807526923 -0.541795791153846 -0.539718236508077 -0.546688261459615 -0.550053734334615 -0.539232703263474 -0.568050981605128 -0.564643751628205 -0.572932685058974 -0.549700602225128 -0.530561393305128 -0.550922289801282 -0.55410890625 -0.603286569692308 -0.595509507974359 -0.603494048525641 -0.566371572620513 -0.593850582557692 -0.568134086374359 -0.588752799674359 -0.55736712534359 -0.57153643244359 -0.533889354564103 -0.542823861264103 -0.594583457111538 -0.559022856910256
"94" 16 "WALKING" -0.318092470898039 -0.315447324745098 -0.312223569352941 -0.296632737768627 -0.327935508535294 -0.325166035764706 -0.306499078147059 -0.252178533411765 -0.29684175054902 -0.288198368705882 -0.299051567392157 -0.289985323139216 -0.263404010623529 -0.310289159952941 -0.324859845509804 -0.306303281723529 -0.296085219588235 -0.252197621313725 -0.272336794888235 -0.312783711756863 -0.256889652870588 -0.31119973045098 -0.319793999980392 -0.341597305490196 -0.289170891294118 -0.33177611752549 -0.323306331624314 -0.331950886543137 -0.342785707764706 -0.345758450096078 -0.348239384278431 -0.30199087582549 -0.290475503529412 -0.322034958472549 -0.320853673447059 -0.322687231352941 -0.373268133764706 -0.278042436235294 -0.318452852648235 -0.289058798737255 -0.329052741901961 -0.342818952333333 -0.305393637607843 -0.315551832760784 -0.357905372947059 -0.345426278588235 -0.347297349727451 -0.32489786845098 -0.314876973156863 -0.299639556803922 -0.353437488566667 -0.332078125776471 -0.318502645745098 -0.386439859076667 -0.350364915303333 -0.324892780047059 -0.332381392254902 -0.306350493176471 -0.281032493509804 -0.258377275039216 -0.293113833372549 -0.338263602058824 -0.371206057411765 -0.323433366372549 -0.32562216164902 -0.322831112313725 -0.32863731772549 -0.329002903235294 -0.323063042784314 -0.345282827490196 -0.34999538772549 -0.327069686676471 -0.354324045784314 -0.306805221745098 -0.275648285490196 -0.289900442747059 -0.290532317058824 -0.322508212941176 -0.337955640858824 -0.3417533781 -0.343983055303922 -0.305144686568627 -0.334953039039216 -0.343935712784314 -0.278701027476471 -0.287869760117647
"95" 16 "WALKING_DOWNSTAIRS" -0.2014531875 -0.165711143870213 -0.18850212107234 -0.249169052065957 -0.191162258778723 -0.210443747480851 -0.204751784397872 -0.175376643091064 -0.191768760499149 -0.171999643085106 -0.215854888468085 -0.161485794375745 -0.135000070148936 -0.160498430191489 -0.171053698602128 -0.212411877446809 -0.188085271970213 -0.163469026765957 -0.10882119693617 -0.139934876578723 -0.212727887182979 -0.177483574276596 -0.163859831654894 -0.152384470659574 -0.214494258361702 -0.196632356361702 -0.180916691 -0.157058830738298 -0.134324076886809 -0.143952852774468 -0.150975356980851 -0.147847505706383 -0.167572036329149 -0.236157318234043 -0.129076744042553 -0.199393870765957 -0.210738737755319 -0.215300518489362 -0.183707302046809 -0.229723218595745 -0.127488181340426 -0.249218934455106 -0.194390466212766 -0.134116035319149 -0.144868892323404 -0.213027328212766 -0.221794078585106 -0.229199369574468 -0.188451240425532 -0.231568108717021 -0.195862458021277 -0.199295927642553 -0.244462561368085 -0.245969202787234 -0.236252952188085 -0.188852926878723 -0.206510154425532 -0.231611248217021 -0.184562825212766 -0.199445356085106 -0.153019186914894 -0.104712474525532 -0.223593559382979 -0.22809444267234 -0.233422094157447 -0.178621649674255 -0.198473566723404 -0.247203873588298 -0.170540482951064 -0.246052914255319 -0.262007510914894 -0.210130103495745 -0.194939253000213 -0.175091472610638 -0.192596242595745 -0.187122203297872 -0.243260859638298 -0.180517326042553 -0.207224762542553 -0.181482359721277 -0.222970812942553 -0.200346019851064 -0.215927990968511 -0.239859704991489 -0.148305331025532 -0.234104861808511
"96" 16 "WALKING_UPSTAIRS" -0.307588478301961 -0.383721316078431 -0.383891105921569 -0.330801477862745 -0.31904184955098 -0.265596831576471 -0.372439131235294 -0.312092009666667 -0.322020978823529 -0.311225212501961 -0.302749825078431 -0.313869360843137 -0.329308184190196 -0.35197179344902 -0.333687942376471 -0.362413187245098 -0.334215535980392 -0.350476066031373 -0.363346099156863 -0.38881954245098 -0.355768277902941 -0.375982054578431 -0.371684786313725 -0.364168976907843 -0.346551295323529 -0.338501109699216 -0.320438101131569 -0.315496067615686 -0.365582648029412 -0.355714558556863 -0.363688929935294 -0.309719810392157 -0.323483576662745 -0.31095892345098 -0.326178299901961 -0.314564908847059 -0.358021085215686 -0.388562032713725 -0.36068879265098 -0.3466874371 -0.346867716529412 -0.339725829329412 -0.309664371980392 -0.340321344666667 -0.397945615347059 -0.34515879745098 -0.245637419862745 -0.300811047096078 -0.319219175372549 -0.309078876941176 -0.346843504058824 -0.345383858803922 -0.347474164552941 -0.311360342137255 -0.310450149133333 -0.349934554411765 -0.319440428764706 -0.366668925607843 -0.369880196829412 -0.360778135329412 -0.348965099078431 -0.362542349392157 -0.363808315098039 -0.337895412666667 -0.34405593845098 -0.357797008790196 -0.292156304647059 -0.272187249862745 -0.335937343537255 -0.344670017915686 -0.315176305986274 -0.337293935529412 -0.349363214290196 -0.349461575745098 -0.341234854568627 -0.345127913980392 -0.318363417221569 -0.3352065179 -0.314638157294118 -0.286676758019608 -0.362675195313725 -0.345343805019608 -0.284968295803922 -0.309566286647059 -0.352515713609804 -0.373007880803922
"97" 17 "LAYING" -0.574967638123944 -0.546212495468507 -0.556475303647887 -0.555109312633803 -0.572108974338028 -0.566551415561972 -0.580663895492958 -0.554752732060563 -0.554905161098592 -0.572035563933803 -0.595408675528169 -0.554570550940845 -0.595942888211268 -0.554587235988732 -0.568532280961972 -0.593999050394366 -0.593791622985915 -0.591257479905634 -0.571924277094648 -0.549129676084507 -0.562396544128732 -0.543221370441549 -0.567567004573239 -0.563647901253521 -0.557755306443803 -0.589190941474648 -0.520796161290141 -0.559708829140845 -0.544091872212676 -0.571134734459155 -0.570813705211268 -0.551236710552113 -0.553710810605634 -0.575749552380282 -0.569403889835211 -0.553809965457747 -0.530980915169014 -0.56040688193493 -0.565920184501408 -0.566786817612676 -0.534163095091549 -0.548041979838451 -0.5730454049 -0.566606641348592 -0.531773879701408 -0.580767558602817 -0.55947970221831 -0.533051396647887 -0.573937445074648 -0.579713574742253 -0.542103167898592 -0.581131262464789 -0.587219272153521 -0.576260643323944 -0.561227271891549 -0.552040734788732 -0.552446704847887 -0.545560215391549 -0.539288056432394 -0.542757205084507 -0.504955712009859 -0.522104625478873 -0.572356249633803 -0.530534381359155 -0.559043822619718 -0.53343802006338 -0.542994732511268 -0.572407491293099 -0.543443950323944 -0.552173516140845 -0.542559005040845 -0.532083113714084 -0.543116834059155 -0.530005922535211 -0.553767929697183 -0.578062635478873 -0.534785614746479 -0.548864864591549 -0.56637164093662 -0.568123149046479 -0.566157868316197 -0.550485209378873 -0.541142948256338 -0.544992931259155 -0.514944163560563 -0.532922716377465
